Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,price_range
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,19:00,5h,1 stop,No info,14714,12500-15000
Air India,01/03/2019,Banglore,New Delhi,BLR ? AMD ? DEL,00:30,23:55,23h 25m,1 stop,1 Long layover,12599,12500-15000
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,22:50,04:25 22 May,5h 35m,1 stop,In-flight meal not included,12898,12500-15000
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,18:00 22 May,25h,1 stop,No info,14151,12500-15000
Jet Airways,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,04:25 07 Mar,20h 25m,1 stop,In-flight meal not included,13843,12500-15000
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 10 May,22h 55m,2 stops,In-flight meal not included,13029,12500-15000
Jet Airways,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,04:25 10 Mar,9h 10m,1 stop,In-flight meal not included,14053,12500-15000
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,01:30 02 Jun,11h 30m,1 stop,No info,13377,12500-15000
Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,16:20 02 Apr,23h 50m,1 stop,No info,12681,12500-15000
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,04:40 07 Jun,14h 35m,1 stop,No info,13059,12500-15000
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,19:30,04:25 28 May,8h 55m,2 stops,In-flight meal not included,13029,12500-15000
Air India,3/03/2019,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,13885,12500-15000
Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,01:30 07 Jun,8h,1 stop,No info,13377,12500-15000
Air India,21/05/2019,Delhi,Cochin,DEL ? UDR ? BOM ? COK,13:20,07:40 22 May,18h 20m,2 stops,No info,13538,12500-15000
Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,14848,12500-15000
Jet Airways,18/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,22:50,08:15 16 Mar,9h 25m,1 stop,No info,13555,12500-15000
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,12:35 22 May,26h 55m,2 stops,In-flight meal not included,13029,12500-15000
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,04:25 04 Jun,10h 55m,1 stop,No info,14714,12500-15000
Multiple carriers,9/04/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,12537,12500-15000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,19:10,9h 35m,1 stop,No info,13067,12500-15000
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 04 Jun,22h,2 stops,No info,13376,12500-15000
Air India,24/03/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,23:15 25 Mar,37h 25m,2 stops,No info,14410,12500-15000
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,18:15 10 May,22h 15m,1 stop,No info,13584,12500-15000
Jet Airways,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,04:25 22 Mar,9h 10m,1 stop,No info,12557,12500-15000
Jet Airways,12/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,21:25,09:30 13 Mar,12h 5m,1 stop,No info,13817,12500-15000
Air India,6/05/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,12:00 07 May,19h 15m,2 stops,No info,14120,12500-15000
Air India,15/05/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,16:15 16 May,34h 25m,2 stops,No info,12723,12500-15000
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,20:55,19:00 22 May,22h 5m,1 stop,In-flight meal not included,12898,12500-15000
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,08:15 02 May,18h 10m,1 stop,No info,13941,12500-15000
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,22:50,04:25 10 Jun,5h 35m,1 stop,No info,14714,12500-15000
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,12:00 25 May,16h,1 stop,No info,14571,12500-15000
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,01:30 16 May,11h 30m,1 stop,No info,13727,12500-15000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,08:15 13 Jun,13h 20m,1 stop,No info,13044,12500-15000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,19:10 07 May,26h 10m,1 stop,No info,13067,12500-15000
Jet Airways,12/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,18:55,07:40 13 Mar,12h 45m,1 stop,No info,13817,12500-15000
Air India,18/05/2019,Kolkata,Banglore,CCU ? JAI ? DEL ? BLR,08:20,20:25,12h 5m,2 stops,No info,12534,12500-15000
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 13 Jun,22h 55m,2 stops,No info,13014,12500-15000
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,12:35 13 Jun,27h,2 stops,No info,13292,12500-15000
Air India,01/03/2019,Banglore,New Delhi,BLR ? CCU ? DEL,05:50,09:15 02 Mar,27h 25m,1 stop,No info,13439,12500-15000
Air India,9/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,07:00,01:20 10 May,18h 20m,2 stops,No info,13033,12500-15000
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 10 Jun,22h 55m,2 stops,No info,13014,12500-15000
Air India,18/05/2019,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,13:45 19 May,28h 20m,2 stops,No info,13222,12500-15000
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,12:35 22 May,19h 5m,1 stop,In-flight meal not included,12898,12500-15000
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,22:05 22 May,25h 40m,1 stop,No info,13067,12500-15000
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:50,19:00 07 Jun,21h 10m,1 stop,No info,14714,12500-15000
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,18:00,8h 25m,1 stop,In-flight meal not included,13994,12500-15000
Air India,18/05/2019,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,05:25 19 May,19h 25m,2 stops,No info,14109,12500-15000
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,12:35,6h 35m,1 stop,No info,12524,12500-15000
IndiGo,3/03/2019,Delhi,Cochin,DEL ? BOM ? COK,08:25,15:30,7h 5m,1 stop,No info,14871,12500-15000
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,23:35 10 May,27h 10m,1 stop,No info,13067,12500-15000
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h,1 stop,No info,13587,12500-15000
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,04:40 13 May,12h 10m,1 stop,No info,14388,12500-15000
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,18:15 10 Jun,21h 5m,1 stop,No info,14571,12500-15000
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,12:00 19 May,21h 55m,1 stop,No info,14388,12500-15000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,16:20 13 Jun,23h 50m,1 stop,No info,13044,12500-15000
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:45,19:00 02 Jun,23h 15m,1 stop,No info,14714,12500-15000
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:45,04:25 04 Jun,8h 40m,1 stop,No info,14714,12500-15000
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,22:35,6h 5m,1 stop,No info,14781,12500-15000
Air India,12/06/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,08:55 13 Jun,16h 10m,2 stops,No info,14960,12500-15000
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,21:05,11h 30m,1 stop,No info,14151,12500-15000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,21:05,11h 30m,1 stop,No info,12692,12500-15000
Jet Airways,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,19:45,18:50 10 Mar,23h 5m,1 stop,In-flight meal not included,14053,12500-15000
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,14:25 13 May,18h,1 stop,No info,13067,12500-15000
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,10:05 10 May,12h 55m,1 stop,No info,14388,12500-15000
Air India,12/03/2019,Banglore,New Delhi,BLR ? BOM ? IDR ? GWL ? DEL,17:25,18:05 13 Mar,24h 40m,3 stops,No info,13387,12500-15000
Jet Airways,18/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,13029,12500-15000
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,08:15 13 May,12h 15m,1 stop,No info,13941,12500-15000
Air India,24/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? TRV ? BLR,10:00,10:30 25 May,24h 30m,3 stops,No info,13007,12500-15000
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,22:35,8h 30m,1 stop,No info,14781,12500-15000
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,09:20 22 May,12h 10m,1 stop,No info,14781,12500-15000
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,12:35,10h 20m,1 stop,No info,14714,12500-15000
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,19:30,12:35 10 Jun,17h 5m,2 stops,No info,13014,12500-15000
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,No info,14781,12500-15000
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,19:00 07 Jun,27h,1 stop,No info,14714,12500-15000
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,22:05,12h 30m,1 stop,No info,14676,12500-15000
Air India,01/03/2019,Banglore,New Delhi,BLR ? COK ? DEL,22:00,23:20 02 Mar,25h 20m,1 stop,Change airports,14305,12500-15000
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,19:00 22 May,24h 45m,1 stop,In-flight meal not included,12898,12500-15000
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,12:00 10 Jun,14h 50m,1 stop,No info,14571,12500-15000
Jet Airways,24/03/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:55,18:10 25 Mar,25h 15m,1 stop,No info,14231,12500-15000
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,04:40 07 Jun,9h 45m,1 stop,No info,13374,12500-15000
Air India,9/06/2019,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,05:25 10 Jun,19h 25m,2 stops,No info,12744,12500-15000
Air India,03/03/2019,Banglore,New Delhi,BLR ? BOM ? NAG ? DEL,19:10,10:35 07 Mar,15h 25m,2 stops,No info,13355,12500-15000
Air India,24/05/2019,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,13:45 25 May,28h 20m,2 stops,No info,12592,12500-15000
Air India,27/06/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,07:40 28 Jun,24h 50m,2 stops,No info,14431,12500-15000
Multiple carriers,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,21:00,15h,1 stop,No info,13677,12500-15000
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,12:35,10h 20m,1 stop,No info,14714,12500-15000
Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,19:15,7h 45m,1 stop,No info,14848,12500-15000
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,16:20,7h 55m,1 stop,No info,14571,12500-15000
Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,20:45,12h 20m,1 stop,No info,12681,12500-15000
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,22:50,04:25 25 Jun,5h 35m,1 stop,No info,14714,12500-15000
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,12:00 07 Jun,17h 5m,1 stop,No info,14571,12500-15000
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,18:00,8h 25m,1 stop,No info,14676,12500-15000
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,23:35,15h 10m,1 stop,No info,13941,12500-15000
Air India,3/03/2019,Delhi,Cochin,DEL ? BLR ? COK,06:10,08:15 04 Mar,26h 5m,1 stop,No info,13348,12500-15000
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,12:35,5h 30m,1 stop,In-flight meal not included,12898,12500-15000
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,04:25 22 May,14h 25m,1 stop,In-flight meal not included,12898,12500-15000
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:00,10h,1 stop,No info,14714,12500-15000
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,19:10 19 May,22h 45m,1 stop,No info,14151,12500-15000
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? LKO ? BOM ? COK,21:35,12:35 10 Jun,15h,2 stops,No info,13882,12500-15000
Jet Airways,12/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,08:00,21:20,13h 20m,1 stop,No info,13817,12500-15000
Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,21:00,9h 30m,1 stop,No info,13587,12500-15000
Air India,9/05/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,07:40 10 May,24h 35m,2 stops,No info,13547,12500-15000
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,04:40 22 May,12h 10m,1 stop,No info,14388,12500-15000
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,10:05 25 May,15h 10m,1 stop,No info,13731,12500-15000
Jet Airways,18/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,16:55,23:00,6h 5m,1 stop,No info,13555,12500-15000
Air India,1/06/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,07:40 02 Jun,14h 25m,2 stops,No info,14667,12500-15000
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,09:20 25 May,13h 20m,1 stop,No info,14571,12500-15000
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,19:15,7h 45m,1 stop,No info,14848,12500-15000
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,19:15,7h 45m,1 stop,No info,14848,12500-15000
Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,16:20,7h 55m,1 stop,No info,12996,12500-15000
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,01:30 28 May,11h 30m,1 stop,No info,13377,12500-15000
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,04:25 28 May,13h 25m,1 stop,In-flight meal not included,12898,12500-15000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,09:45 13 Jun,16h 45m,1 stop,No info,12692,12500-15000
IndiGo,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,01:35 07 Mar,8h 5m,1 stop,No info,14871,12500-15000
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,12:35,5h 30m,1 stop,No info,14714,12500-15000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,16:20 13 Jun,21h 25m,1 stop,No info,13044,12500-15000
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,12:35 25 Jun,13h 30m,2 stops,No info,12819,12500-15000
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,22:05 02 May,29h 5m,1 stop,No info,14151,12500-15000
Jet Airways,12/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,18:55,13:15 13 Mar,18h 20m,1 stop,No info,13817,12500-15000
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,12:35 22 May,22h 35m,1 stop,In-flight meal not included,12898,12500-15000
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,16:20,9h 50m,1 stop,No info,14571,12500-15000
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,01:30 22 May,8h,1 stop,No info,14067,12500-15000
Jet Airways,18/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 19 May,22h 55m,2 stops,In-flight meal not included,13029,12500-15000
Jet Airways,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,04:25 07 Mar,15h 25m,1 stop,In-flight meal not included,13843,12500-15000
Air India,03/03/2019,Banglore,New Delhi,BLR ? BOM ? IDR ? DEL,06:45,11:10 07 Mar,28h 25m,2 stops,No info,12599,12500-15000
Air India,24/05/2019,Kolkata,Banglore,CCU ? BOM ? TRV ? BLR,09:25,10:30 25 May,25h 5m,2 stops,No info,12797,12500-15000
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,10:55 25 May,14h 30m,1 stop,No info,13067,12500-15000
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? ATQ ? BOM ? COK,18:20,12:35 13 Jun,18h 15m,2 stops,No info,14300,12500-15000
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,01:30 16 May,7h 15m,1 stop,No info,13727,12500-15000
Air India,6/06/2019,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,05:25 07 Jun,20h,2 stops,No info,13217,12500-15000
Jet Airways,24/03/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,23:25 25 Mar,26h 15m,1 stop,No info,13759,12500-15000
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,20:55,19:00 10 Jun,22h 5m,1 stop,No info,14924,12500-15000
Air India,3/06/2019,Delhi,Cochin,DEL ? LKO ? BOM ? COK,07:10,19:15,12h 5m,2 stops,No info,12698,12500-15000
Air India,6/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? TRV ? BLR,10:00,10:30 07 May,24h 30m,3 stops,No info,12797,12500-15000
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,23:35,6h 35m,1 stop,No info,14151,12500-15000
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,04:25 13 Jun,18h 45m,2 stops,No info,13014,12500-15000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,10:05 13 Jun,20h,1 stop,No info,13044,12500-15000
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,19:00 28 May,24h 45m,1 stop,In-flight meal not included,12898,12500-15000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,22:35,6h 5m,1 stop,No info,14781,12500-15000
Jet Airways,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,04:25 22 Mar,10h 55m,1 stop,No info,12557,12500-15000
Multiple carriers,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,04:45,18:50,14h 5m,1 stop,No info,13875,12500-15000
Air India,21/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,01:20 22 May,15h 20m,2 stops,No info,13033,12500-15000
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:50,04:25 13 Jun,6h 35m,1 stop,No info,14714,12500-15000
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:50,19:00 10 Jun,21h 10m,1 stop,No info,14714,12500-15000
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,12:00 07 Jun,16h,1 stop,No info,14571,12500-15000
Air India,1/06/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,14:25,19:15 02 Jun,28h 50m,2 stops,No info,13591,12500-15000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,16:20,9h 50m,1 stop,No info,14781,12500-15000
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,12:00 10 Jun,17h 5m,1 stop,No info,14571,12500-15000
Jet Airways,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,18:50,16h 35m,1 stop,No info,12719,12500-15000
Multiple carriers,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,17:25,01:35 10 Mar,8h 10m,1 stop,In-flight meal not included,12616,12500-15000
Air India,1/06/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19:15 02 Jun,26h,2 stops,No info,12970,12500-15000
Jet Airways,24/03/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,10:05 25 Mar,12h 55m,1 stop,No info,14914,12500-15000
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,21:00,13h,1 stop,No info,13587,12500-15000
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,04:25 29 Jun,29h 20m,2 stops,No info,12819,12500-15000
Air India,18/05/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,12:30 19 May,30h 40m,2 stops,No info,12723,12500-15000
Multiple carriers,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,17:00,01:35 10 Mar,8h 35m,1 stop,No info,14343,12500-15000
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,14:25 07 Jun,28h 50m,1 stop,No info,12692,12500-15000
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,01:30 16 May,10h 30m,1 stop,No info,13727,12500-15000
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,23:35 19 May,27h 10m,1 stop,No info,14151,12500-15000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,19:50,5h 45m,1 stop,No info,14781,12500-15000
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,04:40 10 Jun,7h 30m,1 stop,No info,13731,12500-15000
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,10:55 16 May,25h 20m,1 stop,No info,14151,12500-15000
Jet Airways,18/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,14:05,20:20,6h 15m,1 stop,No info,13555,12500-15000
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,01:30 02 Jun,9h 30m,1 stop,No info,13377,12500-15000
Jet Airways,24/03/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,18:10 25 Mar,23h 15m,1 stop,No info,14231,12500-15000
Jet Airways,21/03/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 22 Mar,22h 55m,2 stops,No info,12647,12500-15000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,10:05 07 May,15h 10m,1 stop,No info,13584,12500-15000
Air India,24/03/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,07:00,13:45 25 Mar,30h 45m,2 stops,No info,12829,12500-15000
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 16 Jun,22h 55m,2 stops,No info,13014,12500-15000
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,09:45 13 May,16h 45m,1 stop,No info,14151,12500-15000
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,04:25 07 Jun,16h 55m,1 stop,No info,14714,12500-15000
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,20:45,14h 15m,1 stop,No info,14781,12500-15000
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 10 May,22h 55m,2 stops,In-flight meal not included,13029,12500-15000
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,20:45,12h 20m,1 stop,No info,14571,12500-15000
Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,01:30 10 Jun,7h 15m,1 stop,No info,13587,12500-15000
Air India,9/05/2019,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,16:50,13:45 10 May,20h 55m,2 stops,No info,12592,12500-15000
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,04:40 22 May,8h 40m,1 stop,No info,14781,12500-15000
Multiple carriers,3/03/2019,Delhi,Cochin,DEL ? BOM ? COK,04:00,15:30,11h 30m,1 stop,No info,14973,12500-15000
Air India,12/03/2019,Banglore,New Delhi,BLR ? BOM ? IDR ? GWL ? DEL,06:45,18:05 13 Mar,35h 20m,3 stops,No info,13387,12500-15000
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,23:35,9h 30m,1 stop,No info,13941,12500-15000
Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,19:50 02 Apr,27h 20m,1 stop,No info,12681,12500-15000
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 25 Jun,22h 55m,2 stops,No info,13014,12500-15000
Jet Airways,12/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,08:55,23:00,14h 5m,1 stop,No info,13817,12500-15000
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,22:35,8h 30m,1 stop,No info,14571,12500-15000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,22:35,8h 30m,1 stop,No info,13626,12500-15000
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,18:00 07 Jun,25h,1 stop,No info,12692,12500-15000
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,No info,13941,12500-15000
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,12:35 22 May,18h 20m,1 stop,In-flight meal not included,12898,12500-15000
