Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,price_range
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 02 Jun,22h,2 stops,In-flight meal not included,10919,10000-12500
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,10:55 07 Jun,14h 30m,1 stop,In-flight meal not included,10539,10000-12500
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,19:00 02 Jun,25h 30m,1 stop,In-flight meal not included,10262,10000-12500
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,20:55,04:25 13 Jun,7h 30m,1 stop,In-flight meal not included,10262,10000-12500
Jet Airways,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,18:50 22 Mar,23h 35m,1 stop,No info,12347,10000-12500
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,19:10,9h 35m,1 stop,In-flight meal not included,12384,10000-12500
Jet Airways,9/04/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 10 Apr,22h 55m,2 stops,No info,10909,10000-12500
Jet Airways,24/03/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,04:45 25 Mar,20h 20m,1 stop,In-flight meal not included,10031,10000-12500
Jet Airways,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,12:35 19 May,17h 20m,1 stop,In-flight meal not included,12373,10000-12500
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,20:55,04:25 07 Jun,7h 30m,1 stop,In-flight meal not included,10262,10000-12500
Air India,01/03/2019,Banglore,New Delhi,BLR ? VGA ? DEL,10:30,22:55,12h 25m,1 stop,No info,11003,10000-12500
Air India,12/06/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,20:30,13:45 13 Jun,17h 15m,2 stops,No info,12224,10000-12500
Multiple carriers,6/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:00,10h,1 stop,No info,10407,10000-12500
Air India,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,10:00,20:25,10h 25m,1 stop,No info,10203,10000-12500
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,22:35,6h 5m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,24/03/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,08:10 25 Mar,13h 15m,1 stop,In-flight meal not included,11134,10000-12500
Jet Airways,09/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,08:00,09:30 13 Mar,25h 30m,1 stop,In-flight meal not included,11087,10000-12500
Air India,18/05/2019,Delhi,Cochin,DEL ? HYD ? MAA ? COK,07:05,09:25 19 May,26h 20m,2 stops,No info,10975,10000-12500
Air India,01/03/2019,Banglore,New Delhi,BLR ? VGA ? HYD ? DEL,10:30,21:25,10h 55m,2 stops,No info,11213,10000-12500
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,04:40 16 May,12h 10m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,19:10,9h 35m,1 stop,In-flight meal not included,12384,10000-12500
Jet Airways,18/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,22:50,20:20 16 Mar,21h 30m,1 stop,In-flight meal not included,11087,10000-12500
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,09:20 10 Jun,12h 10m,1 stop,In-flight meal not included,11841,10000-12500
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,04:25 10 May,16h 55m,1 stop,In-flight meal not included,12373,10000-12500
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,19:00,7h 20m,1 stop,No info,10529,10000-12500
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,18/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,11:40,09:00 16 Mar,21h 20m,1 stop,In-flight meal not included,11087,10000-12500
Air India,15/05/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 16 May,23h 30m,2 stops,No info,11491,10000-12500
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,19:00,12h 20m,1 stop,No info,10877,10000-12500
Air India,21/05/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,20:00,19:15 22 May,23h 15m,2 stops,No info,10861,10000-12500
Air India,6/05/2019,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,15:05 07 May,29h 40m,2 stops,No info,11542,10000-12500
IndiGo,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,01:35 10 Mar,8h 5m,1 stop,No info,12351,10000-12500
Air India,6/03/2019,Delhi,Cochin,DEL ? BLR ? COK,06:10,08:15 07 Mar,26h 5m,1 stop,No info,11038,10000-12500
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,04:25 04 Jun,10h 55m,1 stop,In-flight meal not included,10262,10000-12500
Air India,1/04/2019,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,05:25 02 Apr,20h,2 stops,No info,12219,10000-12500
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,22:05 07 May,29h 5m,1 stop,No info,11467,10000-12500
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,10844,10000-12500
Vistara,9/06/2019,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,11982,10000-12500
Air India,15/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,20:00,19:15 16 Jun,23h 15m,2 stops,No info,11071,10000-12500
Multiple carriers,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,04:00,18:50,14h 50m,1 stop,No info,11299,10000-12500
Jet Airways,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,19:45,12:35 19 May,16h 50m,1 stop,In-flight meal not included,12373,10000-12500
Air India,12/05/2019,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,09:25,05:35 13 May,20h 10m,2 stops,No info,11642,10000-12500
Jet Airways,18/03/2019,Banglore,New Delhi,BLR ? BOM ? JDH ? DEL,08:55,15:55,7h,2 stops,In-flight meal not included,11245,10000-12500
Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,12:00,5h 30m,1 stop,In-flight meal not included,10056,10000-12500
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,14:25 07 Jun,18h,1 stop,In-flight meal not included,10539,10000-12500
Air India,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,10:00,23:15,13h 15m,1 stop,No info,11936,10000-12500
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,12:35 10 May,21h 35m,1 stop,In-flight meal not included,12373,10000-12500
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,12:35 02 Jun,27h 35m,1 stop,In-flight meal not included,10262,10000-12500
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,16:20,7h 55m,1 stop,In-flight meal not included,10844,10000-12500
Air India,12/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,06:45,20:35,13h 50m,1 stop,No info,12127,10000-12500
Air India,9/05/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19:15 10 May,21h 15m,2 stops,No info,10441,10000-12500
Jet Airways,21/03/2019,Delhi,Cochin,DEL ? IXC ? BOM ? COK,06:20,04:25 22 Mar,22h 5m,2 stops,No info,12273,10000-12500
Air India,24/06/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,07:40 25 Jun,20h 45m,2 stops,No info,11753,10000-12500
IndiGo,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,13:20,6h 40m,1 stop,No info,10208,10000-12500
Jet Airways,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,12373,10000-12500
Jet Airways,24/03/2019,Kolkata,Banglore,CCU ? BOM ? BLR,13:55,04:45 25 Mar,14h 50m,1 stop,In-flight meal not included,10661,10000-12500
Air India,12/05/2019,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,21:50,9h 50m,2 stops,No info,10676,10000-12500
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,23:35,9h 30m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,12239,10000-12500
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,No info,10197,10000-12500
Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,10:55 02 Apr,25h 20m,1 stop,No info,11467,10000-12500
Jet Airways,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,18:50,16h 35m,1 stop,No info,12242,10000-12500
Air India,9/06/2019,Delhi,Cochin,DEL ? HYD ? MAA ? COK,07:05,09:25 10 Jun,26h 20m,2 stops,No info,11185,10000-12500
Jet Airways,21/03/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:10,18:50 22 Mar,23h 40m,2 stops,No info,10929,10000-12500
Air India,24/03/2019,Kolkata,Banglore,CCU ? DEL ? VGA ? BLR,07:00,10:00 25 Mar,27h,2 stops,No info,11491,10000-12500
Jet Airways,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:00,10h,1 stop,In-flight meal not included,12373,10000-12500
Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,19:00,12h 20m,1 stop,No info,10877,10000-12500
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,04:25 10 May,18h 25m,1 stop,In-flight meal not included,12373,10000-12500
Jet Airways,9/04/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,19:00,13h 30m,2 stops,No info,10909,10000-12500
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,04:25 25 Jun,26h 10m,1 stop,In-flight meal not included,10262,10000-12500
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,09:45 16 May,13h 20m,1 stop,In-flight meal not included,12384,10000-12500
Jet Airways,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,04:25 28 Mar,12h 25m,1 stop,No info,12242,10000-12500
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,18:00 02 May,25h,1 stop,No info,11467,10000-12500
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:00,12h,1 stop,No info,10197,10000-12500
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 07 Jun,22h 55m,2 stops,In-flight meal not included,10368,10000-12500
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BDQ ? BOM ? COK,18:25,04:25 07 Jun,10h,2 stops,In-flight meal not included,12142,10000-12500
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,04:25 16 Jun,26h 10m,1 stop,In-flight meal not included,10262,10000-12500
Air India,18/05/2019,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,11:10 19 May,23h 10m,2 stops,No info,10676,10000-12500
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:00,10h,1 stop,No info,10197,10000-12500
Air India,9/05/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,19:15,13h 20m,2 stops,No info,10861,10000-12500
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,04:40 02 May,7h 30m,1 stop,In-flight meal not included,10844,10000-12500
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:00,11h 30m,1 stop,No info,11789,10000-12500
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,21:05 10 Jun,24h 40m,1 stop,In-flight meal not included,10539,10000-12500
Air India,1/05/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,23:15,17h 25m,2 stops,No info,10991,10000-12500
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,19:00,14h 5m,1 stop,No info,10678,10000-12500
Air India,24/06/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,19:15,8h 20m,2 stops,No info,11753,10000-12500
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,20:55,12:35 28 Jun,15h 40m,1 stop,In-flight meal not included,10262,10000-12500
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,04:25 25 Jun,13h 25m,1 stop,In-flight meal not included,10262,10000-12500
Jet Airways,27/03/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:25,04:25 28 Mar,23h,2 stops,No info,11664,10000-12500
Air India,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:30,20:25 10 Jun,23h 55m,1 stop,No info,10203,10000-12500
Jet Airways,12/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,18:55,20:20 13 Mar,25h 25m,1 stop,In-flight meal not included,11087,10000-12500
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,12:00 19 May,17h 5m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,09/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,05:45,11:25,5h 40m,1 stop,In-flight meal not included,11087,10000-12500
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,19:50 07 Jun,24h 55m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,12:35 16 Jun,21h 35m,1 stop,In-flight meal not included,10262,10000-12500
Air India,1/05/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,16:15 02 May,34h 25m,2 stops,No info,10991,10000-12500
Air India,9/03/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 10 Mar,23h 30m,2 stops,No info,11701,10000-12500
Jet Airways,12/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,16:55,23:00,6h 5m,1 stop,In-flight meal not included,11087,10000-12500
Air India,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:30,08:55 22 May,15h 25m,1 stop,No info,11936,10000-12500
Air India,9/05/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19:15 10 May,21h 15m,2 stops,No info,10441,10000-12500
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:00,6h,1 stop,In-flight meal not included,10262,10000-12500
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,08:15 22 May,11h 5m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,12:35 28 Jun,13h 30m,2 stops,In-flight meal not included,11150,10000-12500
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:00,11h,1 stop,In-flight meal not included,10577,10000-12500
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:00,10h,1 stop,In-flight meal not included,10262,10000-12500
Air India,9/05/2019,Kolkata,Banglore,CCU ? JAI ? DEL ? BLR,08:20,20:25,12h 5m,2 stops,No info,11432,10000-12500
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,14:25 25 May,18h,1 stop,No info,12121,10000-12500
Multiple carriers,6/03/2019,Delhi,Cochin,DEL ? HYD ? COK,09:45,22:20,12h 35m,1 stop,No info,10276,10000-12500
Air India,03/03/2019,Banglore,New Delhi,BLR ? AMD ? DEL,00:30,23:55,23h 25m,1 stop,No info,10394,10000-12500
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,21:05 13 May,28h 5m,1 stop,In-flight meal not included,10703,10000-12500
Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:15,19:00,9h 45m,1 stop,No info,11622,10000-12500
IndiGo,1/06/2019,Delhi,Cochin,DEL ? PNQ ? COK,23:30,04:35 02 Jun,5h 5m,1 stop,No info,10112,10000-12500
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:00,10h,1 stop,In-flight meal not included,10262,10000-12500
Air India,9/03/2019,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,09:25 10 Mar,20h 10m,2 stops,No info,11622,10000-12500
Air India,24/06/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19:15 25 Jun,26h,2 stops,No info,11972,10000-12500
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? LKO ? BOM ? COK,09:25,04:25 07 Jun,19h,2 stops,In-flight meal not included,11992,10000-12500
Jet Airways,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,04:25 19 May,18h 25m,1 stop,In-flight meal not included,12373,10000-12500
Air India,15/06/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,07:40 16 Jun,20h 45m,2 stops,No info,11753,10000-12500
Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:00,11h 30m,1 stop,No info,10877,10000-12500
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,09:20 10 Jun,13h 20m,1 stop,In-flight meal not included,11841,10000-12500
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,12:35 25 Jun,25h 5m,1 stop,In-flight meal not included,10262,10000-12500
IndiGo,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,21:00,14h 20m,1 stop,No info,12351,10000-12500
Vistara,24/03/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,22:10 25 Mar,29h 10m,1 stop,No info,12102,10000-12500
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,22:35,8h 30m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,19:00 10 May,23h 45m,1 stop,In-flight meal not included,12373,10000-12500
Air India,6/06/2019,Kolkata,Banglore,CCU ? JAI ? BOM ? BLR,08:20,21:50,13h 30m,2 stops,No info,10697,10000-12500
Jet Airways,21/03/2019,Delhi,Cochin,DEL ? BDQ ? BOM ? COK,18:25,04:25 23 Mar,34h,2 stops,No info,12347,10000-12500
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,12:00 10 Jun,17h 5m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? ATQ ? BOM ? COK,20:00,04:25 25 Jun,8h 25m,2 stops,In-flight meal not included,12410,10000-12500
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,20:55,12:35 04 Jun,15h 40m,1 stop,In-flight meal not included,10262,10000-12500
Air India,6/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,19:15,13h 20m,2 stops,No info,10861,10000-12500
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:35,19:00,8h 25m,1 stop,No info,11200,10000-12500
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,22:35 22 May,25h 25m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,04:25 16 Jun,18h 50m,2 stops,In-flight meal not included,11507,10000-12500
GoAir,24/03/2019,Kolkata,Banglore,CCU ? AMD ? BLR,16:25,00:05 25 Mar,7h 40m,1 stop,No info,10198,10000-12500
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,04:25 25 Jun,9h 10m,1 stop,In-flight meal not included,10262,10000-12500
IndiGo,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,04:45,21:00,16h 15m,1 stop,No info,10518,10000-12500
Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,No info,12192,10000-12500
Air Asia,1/06/2019,Delhi,Cochin,DEL ? BLR ? COK,16:45,07:10 02 Jun,14h 25m,1 stop,No info,11410,10000-12500
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,20:45 16 May,25h 50m,1 stop,In-flight meal not included,10844,10000-12500
Air India,12/06/2019,Delhi,Cochin,DEL ? JDH ? BOM ? COK,12:55,19:15 13 Jun,30h 20m,2 stops,No info,12436,10000-12500
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,20:55,12:35 02 Jun,15h 40m,1 stop,In-flight meal not included,10262,10000-12500
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 16 Jun,21h 40m,2 stops,In-flight meal not included,10919,10000-12500
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,19:00 10 Jun,24h 45m,1 stop,In-flight meal not included,10577,10000-12500
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 16 Jun,21h 40m,2 stops,In-flight meal not included,10919,10000-12500
Air India,9/04/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,07:40 10 Apr,25h 45m,2 stops,No info,10021,10000-12500
Air India,9/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,05:55,07:40 10 Jun,25h 45m,2 stops,No info,10493,10000-12500
Air India,03/03/2019,Banglore,New Delhi,BLR ? VGA ? HYD ? DEL,10:30,21:25,10h 55m,2 stops,No info,11003,10000-12500
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,04:25 04 Jun,9h 10m,1 stop,In-flight meal not included,10262,10000-12500
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,20:55,19:00 25 Jun,22h 5m,1 stop,In-flight meal not included,10262,10000-12500
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,04:25 10 May,10h 55m,1 stop,In-flight meal not included,12373,10000-12500
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,12:35,7h 40m,1 stop,No info,11098,10000-12500
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,22:05 10 Jun,29h 5m,1 stop,In-flight meal not included,10539,10000-12500
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,16:20 13 May,23h 50m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,16:20 25 May,21h 25m,1 stop,In-flight meal not included,10844,10000-12500
Jet Airways,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,22:50,12:35 19 May,13h 45m,1 stop,In-flight meal not included,12373,10000-12500
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,08:15 07 Jun,12h 15m,1 stop,In-flight meal not included,10844,10000-12500
IndiGo,1/04/2019,Kolkata,Banglore,CCU ? PAT ? BLR,09:20,14:15,4h 55m,1 stop,No info,10308,10000-12500
IndiGo,6/05/2019,Kolkata,Banglore,CCU ? PAT ? BLR,09:20,14:15,4h 55m,1 stop,No info,11319,10000-12500
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,20:45 16 May,23h 35m,1 stop,In-flight meal not included,10844,10000-12500
Air India,15/03/2019,Banglore,New Delhi,BLR ? CCU ? GAU ? DEL,05:50,22:10,16h 20m,2 stops,No info,10111,10000-12500
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:45,04:25 25 Jun,8h 40m,1 stop,In-flight meal not included,10262,10000-12500
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,12:35 02 Jun,18h 20m,1 stop,In-flight meal not included,10262,10000-12500
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,10:55 02 May,14h 30m,1 stop,No info,12121,10000-12500
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,12:35,10h 20m,1 stop,In-flight meal not included,10152,10000-12500
Air India,21/05/2019,Kolkata,Banglore,CCU ? JAI ? BOM ? BLR,08:20,07:55 22 May,23h 35m,2 stops,No info,11222,10000-12500
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,16:20 13 May,20h 20m,1 stop,In-flight meal not included,10844,10000-12500
SpiceJet,3/03/2019,Delhi,Cochin,DEL ? BLR ? COK,16:35,22:50,6h 15m,1 stop,No info,11726,10000-12500
IndiGo,3/03/2019,Delhi,Cochin,DEL ? HYD ? COK,07:35,22:20,14h 45m,1 stop,No info,11600,10000-12500
Air India,24/06/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,13:15,07:40 25 Jun,18h 25m,2 stops,No info,12497,10000-12500
Air India,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:30,16:15 13 May,19h 45m,1 stop,No info,10203,10000-12500
Air India,12/03/2019,Banglore,New Delhi,BLR ? TRV ? COK ? DEL,07:30,11:05 13 Mar,27h 35m,2 stops,No info,11602,10000-12500
Jet Airways,21/03/2019,Delhi,Cochin,DEL ? IXC ? BOM ? COK,06:20,04:25 22 Mar,22h 5m,2 stops,No info,11538,10000-12500
Air India,6/03/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,19:15 07 Mar,36h 10m,2 stops,No info,11552,10000-12500
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:45,12:35 28 Jun,16h 50m,1 stop,In-flight meal not included,10262,10000-12500
Air India,6/05/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,08:55 07 May,27h 5m,2 stops,No info,10991,10000-12500
Multiple carriers,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,18:50,10h 50m,1 stop,No info,11667,10000-12500
Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:20,19:00,8h 40m,1 stop,No info,11789,10000-12500
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,22:35,14h 10m,1 stop,In-flight meal not included,10844,10000-12500
Air India,24/03/2019,Kolkata,Banglore,CCU ? IXZ ? MAA ? BLR,05:40,14:35 25 Mar,32h 55m,2 stops,No info,11522,10000-12500
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:00,11h,1 stop,No info,10197,10000-12500
