Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,6/05/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,12:00 07 May,19h 15m,2 stops,No info,14120
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? HYD ? COK,07:10,22:30,15h 20m,1 stop,No info,7878
IndiGo,27/04/2019,Kolkata,Banglore,CCU ? BLR,14:25,16:55,2h 30m,non-stop,No info,4804
SpiceJet,15/06/2019,Chennai,Kolkata,MAA ? CCU,09:45,12:00,2h 15m,non-stop,No info,3597
Air India,15/05/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,16:15 16 May,34h 25m,2 stops,No info,12723
IndiGo,15/05/2019,Mumbai,Hyderabad,BOM ? HYD,20:05,21:40,1h 35m,non-stop,No info,2227
Air India,24/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,9929
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,09:20 10 Jun,12h 10m,1 stop,In-flight meal not included,11841
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,04:25 10 May,16h 55m,1 stop,In-flight meal not included,12373
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,20:55,19:00 22 May,22h 5m,1 stop,In-flight meal not included,12898
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,19:00,7h 20m,1 stop,No info,10529
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,10844
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,10844
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,08:15 02 May,18h 10m,1 stop,No info,13941
SpiceJet,27/04/2019,Kolkata,Banglore,CCU ? BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
Air India,15/05/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 16 May,23h 30m,2 stops,No info,11491
Vistara,9/06/2019,Banglore,Delhi,BLR ? DEL,17:00,19:35,2h 35m,non-stop,No info,4878
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,22:50,04:25 10 Jun,5h 35m,1 stop,No info,14714
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,19:00,12h 20m,1 stop,No info,10877
Air India,15/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 16 Jun,23h 30m,2 stops,No info,9653
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,12:00 25 May,16h,1 stop,No info,14571
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,01:30 16 May,11h 30m,1 stop,No info,13727
GoAir,15/05/2019,Banglore,Delhi,BLR ? DEL,07:45,10:40,2h 55m,non-stop,No info,3419
Jet Airways,18/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,12:35 19 May,26h 55m,2 stops,No info,15129
IndiGo,21/06/2019,Banglore,Delhi,BLR ? DEL,00:25,03:15,2h 50m,non-stop,No info,3419
Air India,21/05/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,20:00,19:15 22 May,23h 15m,2 stops,No info,10861
IndiGo,21/04/2019,Delhi,Cochin,DEL ? BLR ? COK,05:10,10:05,4h 55m,1 stop,No info,7074
Air India,6/05/2019,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,15:05 07 May,29h 40m,2 stops,No info,11542
IndiGo,21/04/2019,Delhi,Cochin,DEL ? HYD ? COK,06:50,12:10,5h 20m,1 stop,No info,6968
Jet Airways,12/06/2019,Banglore,Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,In-flight meal not included,5769
Vistara,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,22:40 13 Jun,26h 20m,1 stop,No info,7927
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,08:15 13 Jun,13h 20m,1 stop,No info,13044
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,12:35 22 May,13h 30m,2 stops,No info,15129
SpiceJet,1/05/2019,Kolkata,Banglore,CCU ? BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
IndiGo,24/06/2019,Kolkata,Banglore,CCU ? BLR,20:20,22:55,2h 35m,non-stop,No info,4804
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,21:50,19:00 28 May,21h 10m,1 stop,No info,16079
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,19:10 07 May,26h 10m,1 stop,No info,13067
SpiceJet,21/05/2019,Banglore,Delhi,BLR ? DEL,21:10,00:05 22 May,2h 55m,non-stop,No info,3625
IndiGo,1/05/2019,Kolkata,Banglore,CCU ? BLR,04:40,07:15,2h 35m,non-stop,No info,4804
SpiceJet,21/04/2019,Kolkata,Banglore,CCU ? BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,4807
GoAir,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,23:30,07:45 19 May,8h 15m,1 stop,No info,7335
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,10844
IndiGo,6/06/2019,Banglore,Delhi,BLR ? DEL,18:55,21:50,2h 55m,non-stop,No info,4990
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,04:25 29 May,29h 20m,2 stops,No info,16704
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,04:25 04 Jun,10h 55m,1 stop,In-flight meal not included,10262
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,12:50,21:00,8h 10m,1 stop,In-flight meal not included,6007
GoAir,1/05/2019,Banglore,Delhi,BLR ? DEL,20:55,23:40,2h 45m,non-stop,No info,3898
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,22:05 07 May,29h 5m,1 stop,No info,11467
Air India,18/05/2019,Kolkata,Banglore,CCU ? JAI ? DEL ? BLR,08:20,20:25,12h 5m,2 stops,No info,12534
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,10844
Vistara,9/06/2019,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,11982
SpiceJet,9/06/2019,Banglore,Delhi,BLR ? DEL,09:30,12:20,2h 50m,non-stop,No info,4423
GoAir,27/05/2019,Banglore,Delhi,BLR ? DEL,11:40,14:30,2h 50m,non-stop,No info,3398
Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,01:30 10 Jun,12h 30m,1 stop,No info,7198
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 13 Jun,22h 55m,2 stops,No info,13014
Air India,9/05/2019,Kolkata,Banglore,CCU ? MAA ? BLR,14:35,14:35 10 May,24h,1 stop,No info,6528
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,12:35 13 Jun,27h,2 stops,No info,13292
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:10,19:00 22 May,23h 50m,2 stops,No info,15129
Air India,15/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,20:00,19:15 16 Jun,23h 15m,2 stops,No info,11071
SpiceJet,21/04/2019,Kolkata,Banglore,CCU ? BLR,06:55,09:30,2h 35m,non-stop,No info,4174
Jet Airways,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,19:45,12:35 19 May,16h 50m,1 stop,In-flight meal not included,12373
IndiGo,1/05/2019,Kolkata,Banglore,CCU ? BLR,20:20,22:55,2h 35m,non-stop,No info,4804
Air India,12/05/2019,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,09:25,05:35 13 May,20h 10m,2 stops,No info,11642
IndiGo,18/06/2019,Banglore,Delhi,BLR ? DEL,00:25,03:15,2h 50m,non-stop,No info,3419
IndiGo,21/05/2019,Kolkata,Banglore,CCU ? RPR ? HYD ? BLR,06:35,12:10,5h 35m,2 stops,No info,6103
Air India,9/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,07:00,01:20 10 May,18h 20m,2 stops,No info,13033
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,14:25 07 Jun,18h,1 stop,In-flight meal not included,10539
Air India,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,10:00,23:15,13h 15m,1 stop,No info,11936
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 10 Jun,22h 55m,2 stops,No info,13014
Vistara,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,20:20 07 Jun,27h 20m,1 stop,No info,8820
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,12:35 10 May,21h 35m,1 stop,In-flight meal not included,12373
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,12:35 02 Jun,27h 35m,1 stop,In-flight meal not included,10262
Jet Airways,3/06/2019,Mumbai,Hyderabad,BOM ? HYD,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4995
IndiGo,27/05/2019,Chennai,Kolkata,MAA ? CCU,14:45,17:05,2h 20m,non-stop,No info,3597
Air Asia,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:35,23:30,15h 55m,1 stop,No info,5192
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,7933
Air India,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,8879
IndiGo,12/05/2019,Delhi,Cochin,DEL ? COK,14:25,17:40,3h 15m,non-stop,No info,5000
Vistara,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,09:05 07 May,16h 5m,1 stop,No info,8137
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,16:20,7h 55m,1 stop,In-flight meal not included,10844
IndiGo,12/06/2019,Mumbai,Hyderabad,BOM ? HYD,12:00,13:30,1h 30m,non-stop,No info,2754
IndiGo,6/06/2019,Kolkata,Banglore,CCU ? VTZ ? BLR,10:30,16:05,5h 35m,1 stop,No info,6301
Air India,18/05/2019,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,13:45 19 May,28h 20m,2 stops,No info,13222
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,12:35 22 May,19h 5m,1 stop,In-flight meal not included,12898
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,22:05 22 May,25h 40m,1 stop,No info,13067
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:50,19:00 07 Jun,21h 10m,1 stop,No info,14714
IndiGo,6/05/2019,Kolkata,Banglore,CCU ? NAG ? BLR,18:05,23:30,5h 25m,1 stop,No info,6218
Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,03:50,11:30,7h 40m,1 stop,No info,7408
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,18:00,8h 25m,1 stop,In-flight meal not included,13994
IndiGo,15/05/2019,Kolkata,Banglore,CCU ? BLR,14:25,16:55,2h 30m,non-stop,No info,5224
Air India,18/05/2019,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,05:25 19 May,19h 25m,2 stops,No info,14109
SpiceJet,27/04/2019,Banglore,Delhi,BLR ? DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,4885
Jet Airways,1/06/2019,Banglore,Delhi,BLR ? DEL,08:20,11:20,3h,non-stop,No info,8016
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,12:35,6h 35m,1 stop,No info,12524
Air India,9/05/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19:15 10 May,21h 15m,2 stops,No info,10441
Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:00,01:30 07 Jun,6h 30m,1 stop,No info,7530
Jet Airways,21/05/2019,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,non-stop,No info,5678
Air India,24/06/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,07:40 25 Jun,20h 45m,2 stops,No info,11753
SpiceJet,21/05/2019,Mumbai,Hyderabad,BOM ? HYD,22:45,00:15 22 May,1h 30m,non-stop,No check-in baggage included,1965
IndiGo,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,20:25,01:30 22 May,5h 5m,1 stop,No info,5054
Jet Airways,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,12373
SpiceJet,15/06/2019,Mumbai,Hyderabad,BOM ? HYD,22:45,00:15 16 Jun,1h 30m,non-stop,No info,2017
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:20,19:00,8h 40m,1 stop,No info,9794
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,23:35 10 May,27h 10m,1 stop,No info,13067
Air India,12/05/2019,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,21:50,9h 50m,2 stops,No info,10676
Air India,3/06/2019,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,6961
IndiGo,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:25,01:30 16 May,14h 5m,1 stop,No info,6979
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h,1 stop,No info,13587
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,23:35,9h 30m,1 stop,In-flight meal not included,10844
IndiGo,12/05/2019,Banglore,Delhi,BLR ? DEL,10:10,13:00,2h 50m,non-stop,No info,3943
IndiGo,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:15,21:00,11h 45m,1 stop,No info,6838
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,12239
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,04:40 13 May,12h 10m,1 stop,No info,14388
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,15:05,01:30 19 May,10h 25m,2 stops,No info,16840
Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? HYD ? COK,09:45,22:30,12h 45m,1 stop,No info,9646
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,18:15 10 Jun,21h 5m,1 stop,No info,14571
IndiGo,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,01:30 16 May,9h 30m,1 stop,No info,7923
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,04:40 13 May,8h 40m,1 stop,In-flight meal not included,8586
Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? HYD ? COK,13:15,22:30,9h 15m,1 stop,No info,9646
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,12:00 19 May,21h 55m,1 stop,No info,14388
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,16:20 13 Jun,23h 50m,1 stop,No info,13044
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,No info,10197
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:45,19:00 02 Jun,23h 15m,1 stop,No info,14714
Air India,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:15,9h 15m,1 stop,No info,9929
SpiceJet,27/06/2019,Chennai,Kolkata,MAA ? CCU,09:45,12:00,2h 15m,non-stop,No info,3597
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:45,04:25 04 Jun,8h 40m,1 stop,No info,14714
Air India,12/05/2019,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,5228
Vistara,6/06/2019,Banglore,Delhi,BLR ? DEL,09:45,12:35,2h 50m,non-stop,No info,4668
IndiGo,18/04/2019,Banglore,Delhi,BLR ? DEL,21:15,00:15 19 Apr,3h,non-stop,No info,4591
IndiGo,12/05/2019,Banglore,Delhi,BLR ? DEL,21:15,00:15 13 May,3h,non-stop,No info,3943
Air India,21/04/2019,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,5228
Air India,9/06/2019,Delhi,Cochin,DEL ? HYD ? MAA ? COK,07:05,09:25 10 Jun,26h 20m,2 stops,No info,11185
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,22:35,6h 5m,1 stop,No info,14781
Air India,12/06/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,08:55 13 Jun,16h 10m,2 stops,No info,14960
IndiGo,15/05/2019,Chennai,Kolkata,MAA ? CCU,11:35,14:00,2h 25m,non-stop,No info,4332
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,21:05,11h 30m,1 stop,No info,14151
SpiceJet,12/06/2019,Banglore,Delhi,BLR ? DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,4319
IndiGo,18/04/2019,Delhi,Cochin,DEL ? COK,14:20,17:35,3h 15m,non-stop,No info,6015
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,21:05,11h 30m,1 stop,No info,12692
IndiGo,3/06/2019,Banglore,Delhi,BLR ? DEL,06:05,08:50,2h 45m,non-stop,No info,3943
Jet Airways,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:00,10h,1 stop,In-flight meal not included,12373
Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,19:00,12h 20m,1 stop,No info,10877
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,04:40 07 Jun,9h 45m,1 stop,In-flight meal not included,7757
IndiGo,21/04/2019,Kolkata,Banglore,CCU ? BLR,09:35,12:20,2h 45m,non-stop,No info,4804
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,04:25 10 May,18h 25m,1 stop,In-flight meal not included,12373
Jet Airways,6/05/2019,Banglore,Delhi,BLR ? DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,5198
IndiGo,1/06/2019,Kolkata,Banglore,CCU ? BLR,14:25,16:55,2h 30m,non-stop,No info,6064
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,04:25 25 Jun,26h 10m,1 stop,In-flight meal not included,10262
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,11:50,17:35,5h 45m,1 stop,No info,8781
IndiGo,27/05/2019,Delhi,Cochin,DEL ? HYD ? COK,08:35,16:10,7h 35m,1 stop,No info,6442
Vistara,27/05/2019,Banglore,Delhi,BLR ? DEL,19:30,22:15,2h 45m,non-stop,No info,4878
SpiceJet,24/05/2019,Kolkata,Banglore,CCU ? IXB ? BLR,11:15,18:30,7h 15m,1 stop,No info,9630
Vistara,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,18:50,11h 40m,1 stop,No info,8610
Vistara,27/06/2019,Chennai,Kolkata,MAA ? CCU,07:05,09:20,2h 15m,non-stop,No info,3687
Vistara,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,09:05 16 May,12h 45m,1 stop,No info,8452
IndiGo,18/05/2019,Banglore,Delhi,BLR ? DEL,10:30,13:20,2h 50m,non-stop,No info,3943
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,14:25 13 May,18h,1 stop,No info,13067
Vistara,6/05/2019,Banglore,Delhi,BLR ? DEL,19:30,22:15,2h 45m,non-stop,No info,4878
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,10:05 10 May,12h 55m,1 stop,No info,14388
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,13:25,04:25 28 May,15h,2 stops,No info,16704
Air India,21/05/2019,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,3100
IndiGo,9/06/2019,Mumbai,Hyderabad,BOM ? HYD,09:10,10:40,1h 30m,non-stop,No info,4049
Jet Airways,18/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,13029
IndiGo,3/05/2019,Chennai,Kolkata,MAA ? CCU,05:15,07:40,2h 25m,non-stop,No info,3850
Air India,24/06/2019,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,09:25 25 Jun,20h 10m,2 stops,No info,8839
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,08:15 13 May,12h 15m,1 stop,No info,13941
Air India,24/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? TRV ? BLR,10:00,10:30 25 May,24h 30m,3 stops,No info,13007
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,22:35,8h 30m,1 stop,No info,14781
Jet Airways,21/06/2019,Delhi,Cochin,DEL ? COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,4256
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,09:45 16 May,13h 20m,1 stop,In-flight meal not included,12384
Air India,1/06/2019,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,4145
Air Asia,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,22:40,10:40 16 May,12h,1 stop,No info,5192
IndiGo,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,21:00,14h 20m,1 stop,No info,6093
Air India,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,18:30,9h 5m,1 stop,No info,8891
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,18:00 02 May,25h,1 stop,No info,11467
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,09:20 22 May,12h 10m,1 stop,No info,14781
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:00,12h,1 stop,No info,10197
Air India,1/05/2019,Delhi,Cochin,DEL ? MAA ? COK,20:40,09:25 02 May,12h 45m,1 stop,No info,7480
IndiGo,21/05/2019,Kolkata,Banglore,CCU ? BLR,15:30,18:05,2h 35m,non-stop,No info,4804
SpiceJet,21/04/2019,Kolkata,Banglore,CCU ? BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,4439
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 07 Jun,22h 55m,2 stops,In-flight meal not included,10368
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,04:40 25 May,9h 45m,1 stop,In-flight meal not included,8586
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BDQ ? BOM ? COK,18:25,04:25 07 Jun,10h,2 stops,In-flight meal not included,12142
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,12:35,10h 20m,1 stop,No info,14714
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,04:25 16 Jun,26h 10m,1 stop,In-flight meal not included,10262
Air India,18/05/2019,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,11:10 19 May,23h 10m,2 stops,No info,10676
IndiGo,21/04/2019,Kolkata,Banglore,CCU ? BLR,20:20,22:55,2h 35m,non-stop,No info,4804
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,19:30,12:35 10 Jun,17h 5m,2 stops,No info,13014
IndiGo,3/05/2019,Banglore,Delhi,BLR ? DEL,10:10,13:00,2h 50m,non-stop,No info,3943
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,No info,14781
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:00,10h,1 stop,No info,10197
Air India,9/05/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,19:15,13h 20m,2 stops,No info,10861
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,04:40 02 May,7h 30m,1 stop,In-flight meal not included,10844
Air India,21/05/2019,Delhi,Cochin,DEL ? MAA ? COK,17:20,09:25 22 May,16h 5m,1 stop,No info,7480
IndiGo,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,17:10,01:30 25 Jun,8h 20m,1 stop,No info,5684
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,19:00 07 Jun,27h,1 stop,No info,14714
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:00,11h 30m,1 stop,No info,11789
Vistara,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,18:50 10 May,25h 50m,1 stop,No info,8820
IndiGo,6/05/2019,Mumbai,Hyderabad,BOM ? HYD,12:00,13:30,1h 30m,non-stop,No info,2754
Vistara,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,23:25 10 Jun,27h 5m,1 stop,No info,8085
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,21:05 10 Jun,24h 40m,1 stop,In-flight meal not included,10539
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,22:05,12h 30m,1 stop,No info,14676
Jet Airways,3/05/2019,Banglore,Delhi,BLR ? DEL,11:10,14:05,2h 55m,non-stop,No info,7229
Air India,1/05/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,23:15,17h 25m,2 stops,No info,10991
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,12:00 19 May,21h 55m,1 stop,In-flight meal not included,9663
Air Asia,15/05/2019,Delhi,Cochin,DEL ? BLR ? COK,16:45,07:10 16 May,14h 25m,1 stop,No info,6752
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,09:20 13 Jun,16h 50m,1 stop,In-flight meal not included,8529
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7670
Jet Airways,3/05/2019,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4995
Jet Airways,1/05/2019,Banglore,Delhi,BLR ? DEL,08:20,11:20,3h,non-stop,No info,7229
IndiGo,27/04/2019,Banglore,Delhi,BLR ? DEL,07:10,10:05,2h 55m,non-stop,No info,4823
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,19:00 22 May,24h 45m,1 stop,In-flight meal not included,12898
SpiceJet,24/05/2019,Kolkata,Banglore,CCU ? BLR,22:20,00:40 25 May,2h 20m,non-stop,No check-in baggage included,3841
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:35,19:00,8h 25m,1 stop,No info,9627
